664,fair,2,6,1.3,2.6,10.6
664,fair,2,6,1.3,2.6,11.2
664,fair,2,6,1.3,2.6,11.799999999999999
664,fair,2,6,1.3,2.6,12.399999999999999
664,fair,2,6,1.3,2.6,12.999999999999998
664,unfair,2,6,0.3,0.6,11.599999999999998
664,unfair,2,6,0.3,0.6,10.199999999999998
664,unfair,2,6,0.3,0.6,8.799999999999997
664,unfair,2,6,0.3,0.6,7.399999999999997
664,unfair,2,6,0.3,0.6,5.9999999999999964
664,fair,2,6,1.3,2.6,6.599999999999996
